id,displyname,date,pagecount,consultant,authortype,authorDescription,stretergy,notes
837164,Medford Massachusetts Retirement Authority,2023-11-03T16:00:00,1,NEPC,Institutional Investor,Medford Massachusetts Retirement Authority (Institutional Investor),Private Debt: Direct Lending,"SEARCH / RFP NOTICE -- Private Debt -- ""The City of Medford Retirement System (the “System”) is soliciting proposals from investment management firms to manage a Private Debt mandate for the System's $240 million, defined benefit, pension fund. This search will target closed-end, direct lending funds. The System anticipates committing approximately $2 million to a private debt strategy."" -- ""Proposals must be submitted to MedfordSearch@nepc.com by 2:00 pm EDT on Thursday, November 30, 2023."" -- ""To access the RFP, please visit www.nepc.com/institutional/investment-managers/"""
836643,Jacksonville City,2023-11-03T16:00:00,18,,Manager,Baillie Gifford & Co (Manager),Equity: ACWI Ex-US All Cap Growth,
836617,Lantana Firefighters' Pension Fund,2023-11-03T16:00:00,2,AndCo Consulting,Consultant,AndCo Consulting (Consultant),Multiple Asset Classes,"Fee Analysis -- as of September 30, 2023"
836616,Lantana Firefighters' Pension Fund,2023-11-03T16:00:00,66,AndCo Consulting,Consultant,AndCo Consulting (Consultant),Multiple Asset Classes,"Investment Performance Review -- Period Ending September 30, 2023"
836113,San Joaquin County ERA,2023-11-03T16:00:00,11,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Private Debt,"2023-2024 Private Credit Investment Plan -- Since Inception Partnership Commitments (as of September 30, 2022) (pg 5) -- SJCERA Commitment Pacing (pg 9): ""Recommend targeting $150 million in commitments annually; May scale up or down depending upon opportunity set"" -- logged as program review, investment recommendation, and strategic plan for Private Debt"
836112,San Joaquin County ERA,2023-11-03T16:00:00,11,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Private Debt,"2023-2024 Private Credit Investment Plan -- Since Inception Partnership Commitments (as of September 30, 2022) (pg 5) -- SJCERA Commitment Pacing (pg 9): ""Recommend targeting $150 million in commitments annually; May scale up or down depending upon opportunity set"" -- logged as program review, investment recommendation, and strategic plan for Private Debt"
836111,San Joaquin County ERA,2023-11-03T16:00:00,11,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Private Debt,"2023-2024 Private Credit Investment Plan -- Since Inception Partnership Commitments (as of September 30, 2022) (pg 5) -- SJCERA Commitment Pacing (pg 9): ""Recommend targeting $150 million in commitments annually; May scale up or down depending upon opportunity set"" -- logged as program review, investment recommendation, and strategic plan for Private Debt"
836110,San Joaquin County ERA,2023-11-03T16:00:00,31,Cheiron,Institutional Investor,San Joaquin County ERA (Institutional Investor),Multiple Asset Classes,"Evaluation of Consultants of Actuary Consultant and Investment Consultant -- ""Once again, the Actuary and Investment consultant evaluations yielded very positive feedback"" (pg 1) -- Actuary Consultant survey responses (pgs 3-14) --Investment Consultant survey responses (pgs 15-30) -- logged as evaluation of service provider for Meketa and Cheiron"
836109,San Joaquin County ERA,2023-11-03T16:00:00,31,Meketa Investment Group,Institutional Investor,San Joaquin County ERA (Institutional Investor),Multiple Asset Classes,"Evaluation of Consultants of Actuary Consultant and Investment Consultant -- ""Once again, the Actuary and Investment consultant evaluations yielded very positive feedback"" (pg 1) -- Actuary Consultant survey responses (pgs 3-14) --Investment Consultant survey responses (pgs 15-30) -- logged as evaluation of service provider for Meketa and Cheiron"
836107,San Joaquin County ERA,2023-11-03T16:00:00,2,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Multiple Asset Classes,"2023 Annual Roundtable Summary -- Private Equity and Private Credit (pg 1): ""The comments from the panel varied. While the markets have been significantly down this also creates a  buying opportunity for investors such as SJCERA, even in light of dry powder. The takeaway from these  discussions was that there is still long-term value to be had from Private Equity and Credit assets"" -- Real Estate (pg 2): "" The general consensus was that after a correction in Real Estate assets there was going to be a buying opportunity for investors. Overall, the  long-term future, with the exception of Office looks robust"" "
836106,San Joaquin County ERA,2023-11-03T16:00:00,43,,Institutional Investor,San Joaquin County ERA (Institutional Investor),Multiple Asset Classes,Annual Business Meeting 2023
836105,San Joaquin County ERA,2023-11-03T16:00:00,20,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Multiple Asset Classes,Economic and Market Update -- September 2023 Report 
836104,San Joaquin County ERA,2023-11-03T16:00:00,20,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Multiple Asset Classes,Economic and Market Update -- September 2023 Report 
836103,San Joaquin County ERA,2023-11-03T16:00:00,6,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Private Debt,"Private Credit Market & Industry Analysis -- as of June 30, 2023"
836102,San Joaquin County ERA,2023-11-03T16:00:00,5,Meketa Investment Group,Consultant,Meketa Investment Group (Consultant),Multiple Asset Classes,Preliminary Monthly Flash Report -- September 2023 
835771,East Riding,2023-11-03T16:00:00,16,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,"Border to Coast Pensions Partnership Update -- Future investments with Board to Coast (pg 4): ""Border to Coast is working towards launching a UK Property fund in late 2024. It will primarily be invested in segregated properties, with an allocation of approximately 15% in specialised property funds such as residential property. A launch in 2024/25 is anticipated. East Riding’s preferred approach is to invest globally rather than have a specific UK allocation. Therefore, a recommendation to allocate to this UK Property fund is unlikely but has not been ruled out at this stage"" -- ""Further commitments in Private Equity, Infrastructure and Private Credit will be considered in the first quarter of each calendar year. There will also be the opportunity to consider commitments to the Climate Opportunities fund and the UK Opportunities fund in the first quarter of 2024."" -- logged as strategic plan and portfolio review"
835769,East Riding,2023-11-03T16:00:00,16,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,"Border to Coast Pensions Partnership Update -- Future investments with Board to Coast (pg 4): ""Border to Coast is working towards launching a UK Property fund in late 2024. It will primarily be invested in segregated properties, with an allocation of approximately 15% in specialised property funds such as residential property. A launch in 2024/25 is anticipated. East Riding’s preferred approach is to invest globally rather than have a specific UK allocation. Therefore, a recommendation to allocate to this UK Property fund is unlikely but has not been ruled out at this stage"" -- ""Further commitments in Private Equity, Infrastructure and Private Credit will be considered in the first quarter of each calendar year. There will also be the opportunity to consider commitments to the Climate Opportunities fund and the UK Opportunities fund in the first quarter of 2024."" -- logged as strategic plan and portfolio review"
835762,East Riding,2023-11-03T16:00:00,6,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,Pension Fund Treasury Management Activity
835760,East Riding,2023-11-03T16:00:00,7,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,"Pension Fund Governance -- Recommendation (pg 2): ""It is recommended that the Committee decides whether a decision to divest from fossil fuel companies involves a risk of significant financial detriment."" -- Conclusion (pg 7): ""It is possible for the Pensions Committee to decide to divest from fossil fuel companies on non-financial grounds, but two tests must be passed before this could happen; The Committee must first decide whether it believes that a divestment decision based on non-financial grounds would involve a risk of significant financial detriment. The Committee may also wish to consider the significant risk of financial detriment test. It is considered that there is sufficient information in this report to form a view; If that test is passed the Committee must then consider whether they would have good reason to believe the concerns over fossil fuel investments were shared by the Scheme members and employers of the East Riding Pension Fund. A survey of members and employers would be required, which would be a significant undertaking"" -- logged as research, investment policy statement, and strategic plan"
835759,East Riding,2023-11-03T16:00:00,7,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,"Pension Fund Governance -- Recommendation (pg 2): ""It is recommended that the Committee decides whether a decision to divest from fossil fuel companies involves a risk of significant financial detriment."" -- Conclusion (pg 7): ""It is possible for the Pensions Committee to decide to divest from fossil fuel companies on non-financial grounds, but two tests must be passed before this could happen; The Committee must first decide whether it believes that a divestment decision based on non-financial grounds would involve a risk of significant financial detriment. The Committee may also wish to consider the significant risk of financial detriment test. It is considered that there is sufficient information in this report to form a view; If that test is passed the Committee must then consider whether they would have good reason to believe the concerns over fossil fuel investments were shared by the Scheme members and employers of the East Riding Pension Fund. A survey of members and employers would be required, which would be a significant undertaking"" -- logged as research, investment policy statement, and strategic plan"
835758,East Riding,2023-11-03T16:00:00,7,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,"Pension Fund Governance -- Recommendation (pg 2): ""It is recommended that the Committee decides whether a decision to divest from fossil fuel companies involves a risk of significant financial detriment."" -- Conclusion (pg 7): ""It is possible for the Pensions Committee to decide to divest from fossil fuel companies on non-financial grounds, but two tests must be passed before this could happen; The Committee must first decide whether it believes that a divestment decision based on non-financial grounds would involve a risk of significant financial detriment. The Committee may also wish to consider the significant risk of financial detriment test. It is considered that there is sufficient information in this report to form a view; If that test is passed the Committee must then consider whether they would have good reason to believe the concerns over fossil fuel investments were shared by the Scheme members and employers of the East Riding Pension Fund. A survey of members and employers would be required, which would be a significant undertaking"" -- logged as research, investment policy statement, and strategic plan"
836093,East Riding,2023-11-03T06:30:00,6,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,Border to Coast Pensions Partnership Update
836092,East Riding,2023-11-03T06:30:00,7,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,Corporate Governance and Voting Activity 
836030,East Riding,2023-11-03T06:30:00,4,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,Pension Fund Treasury Management Activity
836029,East Riding,2023-11-03T06:30:00,9,,Institutional Investor,East Riding (Institutional Investor),Multiple Asset Classes,Local Government Pension Scheme: Next steps on investments
